Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,
2013-09-20,14.41373062133789,22.445541381835938,47.19903564453125,27.05116844177246,14.757258571587213,22.470892580080758,47.308358501877564,27.620405055207797,14.37024923938717,22.259388232114897,45.459757702678026,26.96866832942549,14.740298823411754,22.328232183232846,46.03620213477465,27.56265655009367,699302800,173638188,115508400.0,102904900
2013-09-23,15.130080223083496,22.03272247314453,46.9008674621582,27.009918212890625,15.323430845486428,22.40776219907785,47.25866236369987,27.19966373843503,14.882146500774256,22.00041167886595,46.00638399962881,26.811921103116248,15.29845236205768,22.27255960595835,46.99031618754362,26.844921145921525,762106800,71024904,75177000.0,39826100
2013-09-24,15.082590103149414,22.041173934936523,48.15314865112305,26.770675659179688,15.279023713657644,22.12219623425823,49.355734097249666,27.117166706758507,15.043118928611156,21.90596944101324,47.86492456496304,26.523181604186583,15.260830445200009,22.032723535673593,48.212778605966705,27.117166706758507,364344400,59412528,136716100.0,40685000
2013-09-25,14.849157333374023,21.802331924438477,49.15696334838867,26.82017707824707,15.099248598412448,22.033966827456943,49.23647501740918,27.0594227352407,14.846074341275246,21.761820773597766,48.16309023358263,26.729431655613997,15.085681456900842,22.033966827456943,48.928372986942286,26.803680199265187,316957200,65894040,87879700.0,28907500
2013-09-26,14.993775367736816,21.825695037841797,50.08126449584961,27.034671783447266,15.065934136882097,21.939524443386222,50.28997693523737,27.224417344870627,14.92223253787398,21.74690798761125,49.196718050641984,26.88617470980152,14.986991801147534,21.828924791656064,49.7035916593444,26.927423197579138,237221600,50345604,98220100.0,28504000
2013-09-27,14.886771202087402,21.78145408630371,50.92605972290039,27.44715690612793,14.945978782451455,21.809538734976137,50.96581176581399,27.843147966222904,14.824171014687384,21.655198189995488,49.5545137722679,27.11716278252019,14.918533250289153,21.742431844117558,49.9818795120206,27.12541436649184,228040400,50301648,81410500.0,55348000
2013-09-30,14.70174789428711,21.76952362060547,49.9222412109375,27.45541000366211,14.853158634827214,21.892051565280354,51.28384618325626,27.480161612721513,14.629587469131785,21.58063513362657,49.494875510133305,26.97692190496933,14.717166141053227,21.599773080614963,49.83279248771512,27.224415966159235,260156400,68827104,100095000.0,39839500
2013-10-01,15.047436714172363,22.045148849487305,50.11107635498047,27.70290756225586,15.083824901053525,22.061801495961465,50.71733950991924,27.727656024570514,14.752013055466033,21.872416711915616,49.147022093938645,27.471910374773934,14.754172137294555,21.87738731188697,49.66383652452047,27.51315886098428,353883600,67324608,98114000.0,36718700
2013-10-02,15.096774101257324,22.06975746154785,49.9719352722168,27.983407974243164,15.165849888560773,22.103807213727936,50.78691086226924,28.07415656277645,14.91760985871495,21.816995590482605,49.64395914028095,27.4636712078306,14.97558391552195,21.93902725029865,49.82285659090951,27.521419737431994,289184000,59752188,62834000.0,46946800
2013-10-03,14.90713119506836,21.773996353149414,48.87866973876953,27.933900833129883,15.182818536738525,22.22160988654051,50.40923492137165,28.049397850160137,14.824796203255683,21.674830606343388,48.75940605181947,27.570906611540305,15.12607633151562,22.070002792369095,50.16076669528654,27.95040085657102,322753200,84595320,82045000.0,38703800
2013-10-04,14.89540958404541,21.681045532226562,50.7272834777832,27.950395584106445,14.94382341600154,21.809288531100858,50.8465471871398,28.041144122385354,14.758799475505048,21.622639086372928,49.266288820696325,27.73589846689137,14.921004010770254,21.746905983997042,49.46506419717396,27.793646964513027,258868400,54265680,74447000.0,33008100
2013-10-07,15.040962219238281,21.51676368713379,50.21046829223633,27.471906661987305,15.19206502038437,21.721806642585754,50.9757510162908,27.8101492384916,14.96695231427148,21.476252534954934,50.09120458459762,27.38940970071595,15.004266059945234,21.5592638372453,50.4191807284353,27.719400692858706,312292400,51692256,57204000.0,35069300
2013-10-08,14.830958366394043,21.21677589416504,46.851173400878906,27.23267364501953,15.130080948695966,21.52272348074234,50.28997312876154,27.496670966533323,14.818623108936814,21.166073507935444,46.791543446324376,27.05942805810697,15.10849342469739,21.506320881834693,50.28997312876154,27.480170937247536,290917200,77670252,136081000.0,41017600
2013-10-09,15.005193710327148,21.271207809448242,46.48344421386719,27.282169342041016,15.042197848588064,21.439963851430765,47.54688810175281,27.51316342074788,14.748934823970975,20.95109472023675,44.982693746146424,27.191420769103807,14.945060544617911,21.281647206300374,47.08970739676598,27.282169342041016,301725200,105945948,147297000.0,35878600
2013-10-10,15.099241256713867,21.578895568847656,48.74947738647461,27.85140037536621,15.183735291286224,21.59355921760866,49.37561853430837,27.958648952893338,15.019063738360478,21.379321433869666,47.536954718162235,27.438909235554725,15.151049332721609,21.469540475277814,47.576706762867005,27.48016086718199,278602800,90121788,99774000.0,42875100
2013-10-11,15.197004318237305,21.672096252441406,48.809112548828125,28.15665054321289,15.228766384929163,21.709127601124642,49.56445449856566,28.164898982609866,14.96109776845291,21.505825515796513,48.49107343406229,27.78540782918607,15.017530360865189,21.523968963424938,48.87868336822532,27.78540782918607,267738800,56299644,58428000.0,30033300
2013-10-14,15.296602249145508,21.774494171142578,49.2066535949707,28.420635223388672,15.34409216773158,21.777973970067418,49.32592109207621,28.46188370078999,15.090300417007853,21.50806318650536,47.61645821347911,27.867895555628277,15.105102726213415,21.539627633693488,48.01400895451444,27.96689567785996,261898000,49694256,68781000.0,27757900
2013-10-15,15.378015518188477,21.921131134033203,49.19671630859375,28.453638076782227,15.480396524712091,22.01110013429978,50.68752589370265,28.866129185684475,15.280570262341296,21.72205329186001,48.87867723374317,28.437138054779247,15.341935296026532,21.765796089084052,49.683715774578914,28.602131980694217,320073600,63612324,81167000.0,47097800
2013-10-16,15.452946662902832,22.31928253173828,50.82666778564453,28.577377319335938,15.496735998250424,22.32673843124543,50.926057366642524,28.791874411766948,15.394972606604892,21.970834781067122,49.59426731186822,28.511380392704133,15.44307845810375,22.017062873438178,49.73340893394056,28.54437728249167,251101200,80223696,64678000.0,35111600
2013-10-17,15.55748462677002,22.08963966369629,51.890113830566406,28.808378219604492,15.566119305720205,22.291200917495477,51.90005468474471,28.86612987151575,15.408848913511942,22.013586068669895,50.637835388176526,28.35463861844309,15.418099531795976,22.19402416527614,50.8067919959575,28.420638708023105,253593200,170093736,71522000.0,31359200
2013-10-18,15.692864418029785,25.13718605041504,53.88779830932617,28.841384887695312,15.704274120133128,25.237844488787523,54.494061480095695,28.866136500500662,15.594801585748987,24.207412969666702,53.271594284854785,28.321648224656077,15.603436266483373,24.27153446725616,53.84804247716837,28.72588785146437,290542000,462193344,88260000.0,41811700
2013-10-21,16.077409744262695,24.935623168945312,53.52006149291992,28.866130828857422,16.168071429945144,25.32582471391174,54.47418248925843,29.039376349164396,15.773968952491748,24.842420636696318,53.18214450889529,28.80013073708852,15.78167807784469,25.138427044907868,54.34497793295717,28.857879243857514,398106800,144986868,58235000.0,27433500
2013-10-22,16.031457901000977,25.02758026123047,52.35723876953125,28.527891159057617,16.296043393006045,25.176702045638244,54.42449298653393,28.956879211428152,15.666342537263123,24.748972835007475,51.8801801040691,28.47839108514198,16.23313523074975,24.97787426261687,53.997131012509186,28.89088225993188,534063600,88255656,83204000.0,40438500
2013-10-23,16.188419342041016,25.634258270263672,51.58201599121094,27.85140037536621,16.210314833056152,25.717269559878286,51.92987006362386,28.45364020890171,16.00462732234953,24.86926326220552,50.81673324057748,27.77715184431784,16.00462732234953,24.87846000838504,51.432933507991095,28.338140046226073,313723200,106421472,57207000.0,58600500
2013-10-24,16.40275001525879,25.488615036010742,52.128639221191406,27.81839942932129,16.420019384238266,25.861917697569172,52.516249081701325,28.131890384094323,16.111028443180707,25.469975286331774,51.27390784092615,27.694650846555962,16.189662866284188,25.645690918442625,52.05906841501396,27.900896386460047,384764800,83600316,46775000.0,53209700
2013-10-25,16.219255447387695,25.231382369995117,51.6317024230957,29.476613998413086,16.44344252008745,25.56988895883067,52.913799485999775,29.938605169153732,16.193043443530346,25.120536469613462,51.5621316173249,29.26212000842548,16.38454291554145,25.56988895883067,52.85416574191427,29.600362588789608,337792000,81138780,45085000.0,113494000
2013-10-28,16.340139389038086,25.226411819458008,49.9222412109375,29.344614028930664,16.37467810501665,25.43592716551651,51.383235759794836,29.476611043473213,16.13445352909576,25.176455771699743,49.306041001697025,29.09712002004552,16.314235352054165,25.231382419689982,51.224216228657795,29.37761406933057,550440800,46301652,73472000.0,38383600
2013-10-29,15.933086395263672,25.75430679321289,49.097328186035156,29.303367614746094,16.62908806125809,25.77170389645005,50.47881106263399,29.46836468130338,15.867095238424579,25.189135829207473,48.948245718079676,29.088870484104437,16.53719286384196,25.328314549388633,50.419177317186865,29.39411615870547,635807200,64135800,102143000.0,31702200
2013-10-30,16.186574935913086,25.60965347290039,48.709720611572266,29.319881439208984,16.26736841721629,25.78586731050484,49.902369130206736,29.526127082736803,15.943575258668032,25.49980207265401,48.45131526500861,29.22913285252734,16.02344483065958,25.783878312724863,49.69365668206011,29.311629851114958,354163600,52911036,127073000.0,36997700
2013-10-31,16.118730545043945,25.61363410949707,49.90236282348633,29.212621688842773,16.26644239477007,25.885532028339213,51.68139641778571,29.443615714490452,16.074633227718163,25.449350453065907,46.21509487359684,29.154873182430855,16.18965746337639,25.572624759612626,46.87105090724652,29.418867253758933,275696400,65534400,248809000.0,41682300
2013-11-01,16.03639030456543,25.525650024414062,49.445186614990234,29.311622619628906,16.183484519570428,25.748338219804022,51.77084981546891,29.443619673039297,15.90718138642722,25.477432928806312,49.41537163528057,29.196125591277063,16.159431595008783,25.64370556902262,50.53844550602786,29.42711964798075,274890000,51280668,95033000.0,40264600
2013-11-04,16.24361801147461,25.502534866333008,47.924560546875,29.64986801147461,16.245777092939413,25.65811805723854,49.445185127522585,29.68286806464775,15.998768950744836,25.4011319735571,47.725785175032044,29.328125360682233,16.06938623078245,25.63649481050231,49.06751230015346,29.36112541385537,244627600,45506448,80371000.0,28060700
2013-11-05,16.203533172607422,25.388456344604492,49.802978515625,30.227344512939453,16.309614750048386,25.64022177312349,49.87254932494386,30.28509300984172,16.12798177203449,25.286555259178854,47.21890634333595,29.50961094639906,16.17670522022959,25.35937719893083,47.49719337193616,29.526110966522143,265213200,47208744,76835000.0,51681900
2013-11-06,16.157630920410156,25.41902732849121,48.81904220581055,31.4978084564209,16.279840140454894,25.524656375983387,50.140895156461106,31.53080848694188,16.073263075122476,25.235609520996416,48.411554414881564,30.57382963122639,16.257816804900916,25.48986217304346,49.95205685418261,30.722326621514664,223375600,36479484,67889000.0,88948800
2013-11-07,15.896147727966309,25.05119514465332,47.26860809326172,30.936826705932617,16.22803491463026,25.448356344558125,49.56445262944121,31.357566164428327,15.892736969368528,25.043489198629402,47.01019895268102,30.87907821451275,16.116062973194147,25.41554924544597,48.93831527847871,31.3163176915651,262620400,67116816,97128000.0,60437400
2013-11-08,16.14645767211914,25.252010345458984,47.23878479003906,31.16782569885254,16.164137624197433,25.313398392893564,48.3519253343028,31.167825698852536,15.899248110758306,25.064862706543103,46.960501549635524,30.804834673227752,15.960973059164694,25.071075956630597,47.517071821767395,31.077077155682026,279316800,51580368,70731000.0,36737800
2013-11-11,16.099628448486328,25.116806030273438,45.916934967041016,31.011072158813477,16.180893647204616,25.249525220486337,47.238784131865394,31.16781759906435,15.95570731441967,25.052436380063988,45.449813427450756,30.813075102709238,16.128784728046046,25.089965926279508,46.75178846794448,31.093569096407315,227452400,44459496,80910000.0,26872500
2013-11-12,16.129405975341797,25.146385192871094,46.32442855834961,30.821338653564453,16.250684238093353,25.29003819827735,47.079770491181755,31.019332639499325,16.036043264253053,24.97787729086122,45.54920870737382,30.689341613921982,16.05682421580835,25.04498229140868,45.718165324606915,30.837838676901967,204276800,48675276,68196000.0,31651600
2013-11-13,16.14863395690918,25.66060447692871,48.41154861450195,31.4813289642334,16.198882604808748,25.670049375126798,48.4413673799507,31.4813289642334,16.034798423064046,25.015157637252287,45.77778767353564,30.441852501623853,16.06705734602825,25.021370887571123,45.946744248673326,30.507849458633927,197220800,63112824,79245000.0,44957600
2013-11-14,16.38219451904297,25.72920036315918,48.689842224121094,31.365819931030273,16.4169332388517,25.84153896015867,49.26628661969577,31.456568465881645,16.187093811321215,25.607915064526942,47.73572121791938,31.118325929562786,16.21625008462022,25.696643310234755,48.40161813067136,31.242071356768044,282419200,46621332,75117000.0,46183700
2013-11-15,16.28386688232422,25.687694549560547,48.709720611572266,31.217329025268555,16.411037317039725,25.798046042313665,49.17684219760767,31.365826084694092,16.268358615946642,25.60692040137609,48.41155942974493,31.11833203467073,16.333184560875086,25.720253496559785,48.809110199731464,31.308077577923893,317920400,51000948,42453000.0,50601300
2013-11-18,16.086584091186523,25.637739181518555,45.54920196533203,30.689353942871094,16.352094649787944,26.06497210218735,48.540758063632786,31.00284821810981,16.073247520824726,25.580327236038723,45.519383196867636,30.582105321620677,16.283856334114873,25.742123675898455,48.17302611071899,30.81309944702872,244944000,70317612,85910000.0,53277500
2013-11-19,16.115135192871094,25.479921340942383,46.07595443725586,30.539709091186523,16.23393198796584,25.71727319728288,46.712032572050546,30.94701424990117,16.06612727008119,25.42648549137049,45.43987630246117,30.481519469017798,16.09900573050147,25.641965947833032,45.97656485911622,30.631142678197318,208938800,45218736,75602000.0,44275000
2013-11-20,15.974002838134766,25.408090591430664,46.145530700683594,30.82234001159668,16.14211895450464,25.68272383055804,47.25866756814685,31.096647200405993,15.953221891817368,25.35962723931427,46.02626698414383,30.639466438440625,16.105206891787176,25.597973581430168,46.32442817115584,30.68933874317426,193916800,38509452,53933000.0,32229900
2013-11-21,16.164453506469727,25.700368881225586,46.413875579833984,31.08834457397461,16.166625194462075,25.80574787037545,47.169217484764275,31.19640337726454,15.932753778883084,25.49980025368332,46.40393472546676,30.971968432782525,16.054651570105904,25.52465325274221,46.702099695282094,30.980282599759057,262026800,43628328,34886000.0,23064700
2013-11-22,16.122886657714844,25.646190643310547,45.94675064086914,31.229652404785156,16.196087933679458,25.752564147671418,46.9803795226595,31.32108921217131,16.083494796605123,25.579831989027483,45.67840446244329,31.030156798602174,16.11420156403115,25.684216495443753,46.751789176146694,31.19640208011283,223725600,50117832,40545000.0,27982000
2013-11-25,16.24509620666504,25.99513053894043,44.545387268066406,31.287839889526367,16.31116288586148,26.175568614608512,46.364176666117544,31.545525157601322,16.160108844225565,25.723979017458074,43.770167546313246,31.229653404949055,16.16072837981766,25.77716481386067,46.07595258806716,31.52889999473272,229311600,64455480,82565000.0,30646800
2013-11-26,16.544727325439453,26.30530548095703,45.60883712768555,31.04677963256836,16.62971635895122,26.38210352400296,45.88712038963265,31.296153903452904,16.253164549381957,25.920820857724944,43.28317386210235,31.04677963256836,16.25688507659646,26.061492247262553,44.38637363814279,31.22965325230354,401382800,91360548,82016000.0,34465300
2013-11-27,16.934303283691406,26.422119140625,46.205162048339844,31.254587173461914,16.935544011283724,26.54365258716347,46.38405571817045,31.38758529531355,16.544723102264626,26.344824793036924,45.25104099173494,31.16315354106576,16.63498479222157,26.39527714216105,45.68834758181531,31.229651016528905,363448400,44899056,44993000.0,26002100
2013-11-29,17.247892379760742,26.334632873535156,46.72196578979492,31.695133209228516,17.317991009685,26.509354010230705,46.92074113839369,31.82813127728846,16.991687908809705,26.33115307467018,46.215092252626285,31.43744806508309,17.043487047636454,26.398508114540554,46.463560490543635,31.43744806508309,318127600,47664288,22953900.0,22090400
2013-12-02,17.097763061523438,26.20762825012207,46.77166748046875,31.961143493652344,17.50409050502116,26.502640153414344,47.24872609341211,32.23545074317485,17.085046020198106,26.11517396174039,45.97656600090498,31.636960757432348,17.307750783759428,26.432057260808985,46.61264794282096,31.66189691531836,472544800,54873072,50774000.0,42950400
2013-12-03,17.56581687927246,26.177310943603516,46.443687438964844,31.84475326538086,17.56767879872194,26.430320926821857,46.91080898837848,31.994376473434627,17.29782637345686,26.071931949357747,46.00638465932377,31.653568759739656,17.317056820867005,26.11989899757438,46.46356535503828,31.70344104847508,450968000,66976956,32086000.0,52109800
2013-12-04,17.524883270263672,26.299591064453125,48.322105407714844,32.368446350097656,17.654846637867603,26.443740362050615,48.47118787797556,32.40169667197398,17.395229670551828,26.096287079215195,45.976564462404525,31.686830606259164,17.54039154302175,26.13033682656811,46.17533982564391,31.761642245018276,377809600,47616336,60890000.0,51983600
2013-12-05,17.614831924438477,26.27871322631836,48.0438232421875,31.587074279785156,17.839398716593333,26.336373322154184,48.4016181457087,32.31856530886006,17.56861687837731,26.123378189729465,47.57670169688762,30.90545872005322,17.76216547140333,26.275231533222453,47.85498872814011,32.2936259887264,447580000,45302652,43855000.0,116305000
2013-12-06,17.370412826538086,26.590129852294922,47.64627456665039,31.88632583618164,17.579161571610566,26.59336150022233,49.08739130532245,32.044260091220075,17.356456708099813,26.34681290447555,47.41768421092412,31.578768320191063,17.549384101575388,26.58814274873346,48.67990349010172,31.93619814254911,344352400,57094848,42938000.0,36457300
2013-12-09,17.56924057006836,26.79566764831543,48.5407600402832,32.17725372314453,17.666945021538847,26.89930769041312,48.66996459869121,32.31025180652369,17.397713615465015,26.54414846587562,47.4475011989611,31.894632399598265,17.397713615465015,26.617964907615324,47.79535525083864,32.05256980362156,320493600,59244696,36056000.0,30286000
2013-12-10,17.541942596435547,26.957714080810547,49.942115783691406,31.678508758544922,17.61421459533144,27.14784332127482,50.45893017312834,32.335188121467674,17.407016312219348,26.733781350298607,48.24259394753739,31.60369714541544,17.480838807137765,26.746209744706157,48.34197972609954,32.094128126836665,278269600,74081844,68479000.0,37828600
2013-12-11,17.411975860595703,26.77454376220703,49.07745361328125,31.26289176940918,17.71005535030875,27.123239706401268,50.45893658396528,31.83644539976745,17.360178370466343,26.721854262713542,48.709717844966505,31.080018218748116,17.586915178773168,27.025812910142083,50.240283293759205,31.636949863522997,359718800,68403528,65776000.0,39853400
2013-12-12,17.386547088623047,26.59236717224121,51.51244354248047,30.938703536987305,17.535431166869746,26.914967470524584,51.750970958474824,31.287822247597358,17.37072904568509,26.56850866936468,50.349610067702024,30.905453229998592,17.4361762190473,26.831209823586217,50.737219962186536,31.287822247597358,262290000,63796140,92723000.0,36012800
2013-12-13,17.197025299072266,26.364456176757812,52.993316650390625,30.49815559387207,17.459123682681273,26.749687144753164,53.17221412270762,31.129898964545262,17.173453125628733,26.292382477398103,51.02544824622888,30.439969121694922,17.45819272263382,26.72756949037648,51.34348735449794,31.104959640094403,332822000,86409504,82641000.0,40066100
2013-12-16,17.292247772216797,26.667421340942383,53.48031234741211,30.664411544799805,17.451678817072754,26.70992148462247,54.166083414758674,30.755848358077337,17.21501619027156,26.39477712272726,52.585825049720974,30.373479112485565,17.215325958107687,26.44423686383472,52.923742052034854,30.53141340846677,282592800,64015920,85119000.0,31734200
2013-12-17,17.214391708374023,26.589879989624023,54.52387619018555,30.356843948364258,17.35241892893499,26.860783372976176,54.84191526323289,30.847275009074007,17.164452835801278,26.55309679184251,53.90767596007193,30.198909704412678,17.239825796325793,26.66344638518705,54.42448661028025,30.70596275212816,229902400,61366572,78751000.0,45687700
2013-12-18,17.083499908447266,26.95995330810547,55.229522705078125,30.40671730041504,17.10459228104647,26.964923908538264,55.54756176406625,30.423339286260905,16.712220811001455,26.32096595277297,53.42067413533643,29.533914010059043,17.05031168218283,26.63934010877162,54.52387377990601,30.22384374686625,565863200,88323588,76003000.0,63192100
2013-12-19,16.887779235839844,26.99648666381836,54.71271514892578,30.13240623474121,17.059615890603418,27.139891508159746,54.851856780769836,30.3817772383611,16.86513636817868,26.81903017779515,53.619456220443844,29.991097162028872,17.044107621743677,26.86103212767338,53.99712907210993,30.348526925631955,320308800,66561372,89753200.0,34160100
2013-12-20,17.029216766357422,27.3543758392334,54.78228759765625,30.58959197998047,17.10955263702233,27.368044988761106,54.81210637060096,30.69765392870469,16.898943679842784,27.040722276366413,53.89774109057612,30.082535725495507,16.91786436183826,27.048180070392267,54.593453061857474,30.090849890510764,436413600,130333536,239824000.0,62649100
2013-12-23,17.682756423950195,27.714258193969727,57.416046142578125,30.439952850341797,17.702296642470518,27.731655294995907,57.96267555790137,30.66438762488082,17.455398460900625,27.466220693058553,55.11026098638477,30.38176640926759,17.617928816982342,27.53382199361619,55.1599538802642,30.597890194048826,501306400,68795136,98297000.0,25128700
2013-12-24,17.607694625854492,27.63323211669922,57.604881286621094,30.82234001159668,17.738277484734486,27.71773420441696,58.221085309712684,30.897148468697136,17.556824791865584,27.540279630781363,56.56131533842702,30.456592865284566,17.67655252611992,27.711022758368316,57.91298329816689,30.523093499495776,167554800,29338632,46617800.0,14243000
2013-12-26,17.49075698852539,27.77290916442871,57.37628936767578,31.121591567993164,17.664455536474254,27.811183160542683,58.02230835146208,31.163156060809403,17.474627530006458,27.554943444911046,57.018494471506436,30.897156624673006,17.621030071230976,27.687164426289684,57.96267460499229,30.92209595454787,204008000,53458488,55101000.0,17612800
2013-12-27,17.37257957458496,27.79627227783203,55.10031509399414,30.99690818786621,17.506574838616206,27.842996673737282,57.326592174656525,31.27121545426667,17.354280085380445,27.66057149337308,54.911480597990966,30.89715720833362,17.488275349411694,27.836038970576656,57.12781682599167,31.237968298681473,225884400,62725212,60466000.0,14563000
2013-12-30,17.199813842773438,27.574081420898438,53.38092041015625,30.99690818786621,17.372581447721213,27.84846649638279,54.84191500153154,31.07171983705282,17.13157547583493,27.56314761634545,53.10263717039898,30.672725431699455,17.291006500401537,27.844490395246837,54.59344673994117,30.938721701935034,253629600,49394556,68307000.0,16290500
2013-12-31,17.40143585205078,27.853687286376953,54.31516647338867,31.096643447875977,17.409499757499468,27.860895035747955,54.52387891463152,31.237955693059813,17.183692183292873,27.49455193933389,53.57969871063887,30.938709217069928,17.18896652079259,27.64317743621925,53.788411151881725,31.088332455064872,223084400,54261684,43076200.0,17503500
2014-01-02,17.15670394897461,27.6650447845459,54.374794006347656,30.888839721679688,17.27767244413937,27.780116817903775,54.881671388259356,31.088338467899714,17.122274989377967,27.54425580390381,53.85797956205477,30.838964242393434,17.2357991165468,27.723201179036494,54.4940615028709,31.046773983032,234684800,72783144,43195500.0,30632200
2014-01-03,16.779848098754883,27.46323585510254,54.22571563720703,30.68102264404297,17.174389798770356,27.759738588675837,55.30903742663202,30.93870780234548,16.762787668785197,27.461496902798302,54.19589686724085,30.423337485740458,17.14833615836224,27.711771540475592,54.68289633589009,30.922082646559105,392467600,66601332,38246200.0,31134800
2014-01-06,16.871341705322266,27.76943016052246,56.84953689575195,30.032665252685547,16.960361032831884,27.807704157731752,56.90916684986797,30.664405482645087,16.550930766831634,27.499023091597476,53.71883539962272,30.016040092564893,16.670348756004643,27.662312219706273,54.086567351528565,30.63115516240378,412610800,70701228,68852600.0,43603700
2014-01-07,16.750694274902344,28.304780960083008,57.56512451171875,30.265409469604492,16.934317139268156,28.325409709505806,58.19126558690984,30.331910106389316,16.684937315219663,27.864871457929105,56.869416418533945,30.09916104856732,16.883448922875175,27.960309258977713,57.34647502157128,30.198912003744557,317209200,102001896,77207400.0,35802800
2014-01-08,16.856760025024414,28.363679885864258,57.873226165771484,29.725101470947266,16.92189573781373,28.515038815415085,58.052123614736594,30.040973138703805,16.70880698915324,28.166342908704983,56.879353134331836,29.575481387193893,16.712527515358698,28.48223172055143,57.24708509439358,29.924600200826326,258529600,89610300,56682400.0,59971700
2014-01-09,16.64150047302246,28.09054183959961,56.86941909790039,29.533912658691406,16.962221145177637,28.437995126941182,58.59875614147176,29.84978428102493,16.60520960011388,27.97422714342012,56.302911743145124,29.425853901015532,16.960359225278548,28.418609028530664,58.29065791178114,29.8248481324727,279148800,83296620,92253300.0,36516300
2014-01-10,16.530458450317383,28.08905029296875,57.58500289916992,29.957847595214844,16.77425566699527,28.310247677903167,57.94279780221021,30.04928437203448,16.473696395439283,27.891959560548017,56.71039734876565,29.716787578312957,16.744168431754773,28.310247677903167,56.779968158654064,29.841474668689635,304976000,85654260,42449500.0,40548800
2014-01-13,16.61699676513672,27.91010856628418,55.56743621826172,29.07674217224121,16.826984547888287,28.504853063369676,57.89309906184101,29.941231562619006,16.435544063406557,27.765707311975373,55.04068477049368,28.952058214793222,16.436475023323776,27.996845927343422,57.555182108797034,29.916295405314486,378492800,96659244,63010900.0,45901900
2014-01-14,16.947641372680664,28.566736221313477,57.38623046875,29.74173355102539,16.95818672886797,28.606502916884633,57.42598250857671,29.824859362372518,16.676857961666794,28.037105893036347,55.75627551346344,28.785810502474476,16.694228147808815,28.282161784964998,56.11407041117696,28.86893314289613,332561600,99204696,37503600.0,41623300
2014-01-15,17.287906646728516,28.547351837158203,57.24708938598633,30.55634880065918,17.375996671088593,28.705918538094448,58.2111475119784,30.581288130606662,17.11110706231483,28.427309184066136,56.919113232513006,29.799921324714962,17.16880008139063,28.655962488050356,57.62476222781699,29.841485817652224,391638800,77929992,33663400.0,44812600
2014-01-16,17.191436767578125,28.736238479614258,56.839603424072266,30.664411544799805,17.272082395531847,28.778736731937922,57.66451994883626,30.755848358077337,17.111720442830425,28.531941888802823,56.48181227893713,30.18229448968968,17.211598174566554,28.55928018956213,56.90917424045897,30.498163081652088,229278000,67288644,34541800.0,38018700
2014-01-17,16.77022361755371,28.594820022583008,55.95505142211914,30.240463256835938,17.12382275849042,28.84584100612298,57.46573889864444,30.614521287008607,16.746340021498124,28.437497880154012,55.72646107776216,30.049278746064097,17.10552326579892,28.75189401386803,56.9489244626233,30.614521287008607,426739600,107943948,40849200.0,46267500
2014-01-21,17.03076934814453,28.922143936157227,58.151512145996094,30.0659122467041,17.06178588278169,28.92959983648421,58.22108674949942,30.60621884959683,16.762467378367145,28.61395914550745,56.15382892669829,29.974478622900378,16.780147333194233,28.85329809228429,56.253214718003186,30.60621884959683,328526800,79116804,48669200.0,31567300
2014-01-22,17.10645294189453,28.954952239990234,57.15763854980469,29.86640167236328,17.285732297998585,29.026281492659038,58.946613107684236,30.190584202958444,16.991688113614668,28.80185433718993,56.75015074302654,29.71677847810037,17.087842026265076,28.994468892225633,58.48942861437897,30.14070874789632,379985200,62793144,61352900.0,21904300
2014-01-23,17.251304626464844,28.832670211791992,56.28303146362305,29.974472045898438,17.261230448870354,28.89206926113966,56.33272435748775,30.03265850779037,16.898636445809267,28.690257974334394,55.348788377137595,29.525602336225525,17.057756059094654,28.83018491177145,56.02462234940695,29.999408195016592,403239200,77886036,47951800.0,43954000
2014-01-24,16.937719345092773,27.931230545043945,54.11638641357422,30.5979061126709,17.233935253095847,28.669879912783422,56.07431367460952,31.21302114430538,16.896775325731788,27.910601796698874,54.06669352109966,30.365157056362698,17.183686603045434,28.606751017710163,55.80597129698196,31.129898519789865,429354800,155544300,55200700.0,76395500
2014-01-27,17.075124740600586,27.369539260864258,53.22189712524414,29.949535369873047,17.20850049556836,27.997590919652048,54.603379955757845,30.664401302997543,16.927792868393958,26.898315350540628,51.53231230718529,29.90797406069887,17.061788159011268,27.987649718734787,54.39466754064236,30.647776145142945,554878800,173969856,73924100.0,44420800
2014-01-28,15.710355758666992,27.910846710205078,54.802162170410156,30.149032592773438,15.974002938804766,27.978946197531027,54.94130379790739,30.248780364012227,15.572946409217964,27.58600931423523,53.66914744213269,29.71678802283938,15.780454388468135,27.595454211142247,53.68902535910729,30.024345500531595,1065523200,88319592,48191200.0,36205500
2014-01-29,15.531999588012695,27.510953903198242,53.2020263671875,30.47321128845215,15.737335820661025,27.879532220412656,54.61332815493253,30.65608482118832,15.465932928068414,27.324552618491488,52.864109358121084,29.841471257700753,15.631256118293804,27.814168074052912,54.275411145866116,29.907968706289502,502810000,95100804,92995600.0,52745900
