Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-19,6.054157733917236,5.875999927520752,13.439837455749512,,21.641834259033203,,6.100088769030145,5.954500198364258,13.521107907740223,,21.754669393947992,,6.037346482067324,5.849999904632568,13.413492705707304,,21.581655424760207,,6.05986208831077,5.895500183105469,13.434121454796617,,21.656879326295595,,415469600,142312000,102021876,,44451800,
2010-02-22,6.016631126403809,5.9004998207092285,13.490537643432617,,21.61174201965332,,6.079073190767008,5.948500156402588,13.607349581724277,,21.769712340969928,,5.979706743184227,5.809000015258789,13.445801297490965,,21.551563191241385,,6.0742702633635055,5.868500232696533,13.603620684682541,,21.694488446760896,,390563600,136146000,85698216,,36707100,
2010-02-23,5.9157609939575195,5.861999988555908,13.298418998718262,,21.31084442138672,,6.043946952711251,5.962500095367432,13.511165985540677,,21.68696239665636,,5.875234132695083,5.825500011444092,13.229326900086253,,21.130307965430436,,6.004020106395704,5.9004998207092285,13.495508784760865,,21.574127291030706,,575094800,141364000,114789096,,52266200,
2010-02-24,6.023836612701416,5.986000061035156,13.208946228027344,,21.53652572631836,,6.047252036489456,5.989999771118164,13.382175617339442,,21.656884860396953,,5.939179154033308,5.857500076293945,13.185086779560933,,21.34846664181242,,5.950887266739102,5.8979997634887695,13.271328773928326,,21.453780704784073,,460566400,147798000,92970936,,43165900,
2010-02-25,6.064063549041748,5.909999847412109,13.083683967590332,,21.513954162597656,,6.08988063810001,5.916999816894531,13.13488171287444,,21.55156539616192,,5.910660852412726,5.792500019073486,12.923874640677054,,21.07765725327989,,5.925370645128962,5.9085001945495605,13.100831968300142,,21.265716290654385,,665126000,190668000,132235632,,48735300,
2010-02-26,6.142716884613037,5.920000076293945,13.092880249023438,,21.56661033630371,,6.159227927762016,5.971499919891357,13.215906393813263,,21.702013071979028,,6.064064373804336,5.849999904632568,13.010366201137925,,21.446252667876,,6.0754718797290606,5.894000053405762,13.10829024637301,,21.5515652690561,,507460800,114432000,81890028,,40370600,
2010-03-01,6.273905277252197,6.2270002365112305,13.23926830291748,,21.82989501953125,,6.289215086984138,6.232999801635742,13.254181050485839,,21.852461187430457,,6.167633626019473,5.876500129699707,13.116243107972961,,21.461299451151714,,6.176639467181527,5.934999942779541,13.152529057296006,,21.641835968228833,,550093600,265930000,89426484,,43805400,
2010-03-02,6.269700527191162,6.276500225067139,13.447293281555176,,21.408641815185547,,6.329140103554581,6.367499828338623,13.561619929970844,,22.0405203454019,,6.236377842463775,6.239999771118164,13.296929780936079,,21.243150365758105,,6.30212178636162,6.250500202178955,13.308609933936832,,21.875028895974456,,566546400,241950000,174097728,,93123900,
2010-03-03,6.284109115600586,6.29449987411499,13.553170204162598,,21.408641815185547,,6.300320345907853,6.3470001220703125,13.62275955415463,,21.521478394334448,,6.242381811204635,6.221499919891357,13.402308509988126,,21.325896807860175,,6.2724018064465294,6.269999980926514,13.479602858580805,,21.446254486494084,,372052800,128808000,123452424,,48442100,
2010-03-04,6.325540065765381,6.426499843597412,13.783561706542969,,21.53652572631836,,6.331844436148995,6.442500114440918,13.821835704906404,,21.551570797425303,,6.263097980591949,6.278500080108643,13.575039924664832,,21.265721620278132,,6.282611908781703,6.298999786376953,13.582495824568742,,21.40864549146324,,366041200,150194000,127224648,,42890600,
2010-03-05,6.572905540466309,6.445499897003174,14.022652626037598,,21.506425857543945,,6.595420745426017,6.472499847412109,14.10864741548252,,21.574127207612808,,6.443218456905086,6.353499889373779,13.91553468094141,,21.378545689055677,,6.452524907290664,6.456500053405762,13.95157247797194,,21.5590821443139,,899620400,135386000,156331512,,56001800,
2010-03-08,6.576806545257568,6.505499839782715,13.979656219482422,,21.53652572631836,,6.607126350756229,6.542500019073486,14.046762160897522,,21.762197488591656,,6.551889682123633,6.385499954223633,13.943122120059625,,21.43873563367713,,6.604725087573212,6.414999961853027,14.036820013757266,,21.453780704784073,,429889600,112118000,95360544,,39414500,
2010-03-09,6.695085525512695,6.440999984741211,13.92274284362793,,21.664400100708008,,6.754525104664099,6.540500164031982,14.033838787440981,,21.897594335453096,,6.541082432968052,6.398499965667725,13.831032050902909,,21.476341067074166,,6.553690767816571,6.479499816894531,13.914291497404324,,21.483863600592706,,920259200,121416000,126936936,,50271600,
2010-03-10,6.7497239112854,6.5254998207092285,14.326862335205078,,21.792282104492188,,6.7689372288436,6.558499813079834,14.37781193249888,,21.897596147690958,,6.700491388289971,6.423999786376953,13.972945763874614,,21.664401893646787,,6.71940409694946,6.45550012588501,14.011468861131334,,21.70953709849341,,596218000,112514000,225969804,,44891400,
2010-03-11,6.769535541534424,6.678999900817871,14.443427085876465,,21.95024871826172,,6.769535541534424,6.681000232696533,14.569434843744828,,21.957771251123273,,6.704092195246633,6.51800012588501,14.270942128020438,,21.70201087293618,,6.721804468964327,6.522500038146973,14.272433876506929,,21.73209956960596,,405700400,144816000,169162668,,35349700,
2010-03-12,6.802557468414307,6.591000080108643,14.40365982055664,,22.01795196533203,,6.836479768499871,6.710000038146973,14.620880161638711,,22.10069696434432,,6.7770401903387425,6.559000015258789,14.394214922559884,,21.84493799902495,,6.825672280971133,6.710000038146973,14.61740036267761,,22.055563198085203,,416323600,123016000,110025864,,31700200,
2010-03-15,6.719703674316406,6.55649995803833,13.997055053710938,,22.033000946044922,,6.769536207996319,6.599999904632568,14.152887350445507,,22.09317979000544,,6.611930985313382,6.43149995803833,13.818605957422946,,21.82237427479469,,6.765934512915946,6.585000038146973,14.084042452872765,,21.9502544975579,,493502800,126584000,185969844,,37512000,
2010-03-16,6.73801326751709,6.5894999504089355,14.047259330749512,,22.093172073364258,,6.75392388839134,6.614500045776367,14.127288079391846,,22.183439590388247,,6.67977452723418,6.525000095367432,13.936909730810804,,21.965291895266677,,6.72990805350764,6.561999797821045,13.963502631877505,,22.130783299661534,,446908000,82650000,137122740,,36723500,
2010-03-17,6.728107929229736,6.566999912261963,14.056205749511719,,22.288755416870117,,6.798054390677824,6.634500026702881,14.202594083143648,,22.469293346755308,,6.702591050303533,6.560999870300293,14.023646804928253,,22.115741455071376,,6.751523352110669,6.620500087738037,14.12430429374626,,22.19096535339412,,450956800,87176000,132731136,,50385700,
2010-03-18,6.744021415710449,6.638000011444092,14.077083587646484,,22.273714065551758,,6.754528299585394,6.642499923706055,14.127785035716604,,22.356459070879865,,6.682780158828462,6.521999835968018,13.99158699101288,,22.19096762544698,,6.727509567533437,6.551000118255615,14.035328841085217,,22.288757698935353,,342109600,100426000,71016912,,43845200,
2010-03-19,6.671970367431641,6.517499923706055,13.918021202087402,,22.258670806884766,,6.761730559095539,6.685500144958496,14.116849954627556,,22.49186364321931,,6.641349550973446,6.482999801635742,13.850418952652825,,22.078134278615106,,6.748221599347028,6.685500144958496,13.918021202087402,,22.38655102708954,,559445600,178100000,191576232,,81332100,
2010-03-22,6.747021198272705,6.523499965667725,13.855886459350586,,22.266193389892578,,6.784546801414264,6.547999858856201,14.088267706117003,,22.341417302195698,,6.6089287102187075,6.432000160217285,13.775857710846292,,22.10822303057835,,6.6185353672307645,6.510000228881836,13.821340408425138,,22.19096947758946,,456419600,107668000,160031808,,37718200,
2010-03-23,6.855393409729004,6.4629998207092285,13.644630432128906,,22.47681427001953,,6.868002146905999,6.546999931335449,13.876017166771057,,22.491859336522065,,6.727507194661625,6.403500080108643,13.47065564307443,,22.12326381586903,,6.773738429353702,6.54449987411499,13.844453667254275,,22.25866654483882,,602431200,84262000,219831948,,42026600,
2010-03-24,6.885715484619141,6.4019999504089355,13.851659774780273,,22.303802490234375,,6.910632355434153,6.46999979019165,13.914290468386973,,22.45425030041613,,6.8298775811513135,6.360000133514404,13.413491176381482,,22.266191255077263,,6.833780687157757,6.432000160217285,13.557889562117753,,22.356458793364993,,597780400,93928000,262345392,,33987700,
2010-03-25,6.804059028625488,6.736499786376953,13.989599227905273,,22.574604034423828,,6.933746491656171,6.8454999923706055,14.216263526962797,,22.995855820719104,,6.792050707523507,6.4019999504089355,13.884716530610364,,22.41663371782785,,6.932245050706638,6.456999778747559,13.893663232303107,,22.439201315849104,,542284400,324192000,157078764,,73168700,
2010-03-26,6.931643486022949,6.752999782562256,13.984875679016113,,22.311323165893555,,6.963164117611807,6.8495001792907715,14.101687618429436,,22.717531358684905,,6.861095821833101,6.688000202178955,13.91851703358896,,22.258666867148722,,6.8731041395564825,6.744999885559082,14.048998122766843,,22.63478492649929,,640875200,131314000,107740152,,55595500,
2010-03-29,6.976372241973877,6.75600004196167,13.978911399841309,,22.258670806884766,,7.020802214503587,6.831500053405762,14.035328848747428,,22.431684800462758,,6.953257433531943,6.7164998054504395,13.932187000193244,,22.228580668118095,,6.994685326726989,6.768499851226807,13.992581497549095,,22.3489383536312,,540744400,92538000,124055820,,33336000,
2010-03-30,7.080246448516846,6.828999996185303,14.08478832244873,,22.394075393676758,,7.129179973111215,6.9095001220703125,14.107653272383095,,22.461776776663132,,7.032213949128383,6.76800012588501,13.9249789826316,,22.19097124471763,,7.102761657554443,6.7870001792907715,13.988356028317696,,22.288761334155225,,527310000,123854000,79036884,,34954800,
2010-03-31,7.054727077484131,6.78849983215332,14.094977378845215,,22.033000946044922,,7.103060171560752,6.840000152587891,14.160094322635434,,22.35646133559721,,7.038516644797338,6.723999977111816,13.987858486147763,,21.942731962715733,,7.069437672392414,6.800000190734863,14.043530532213207,,22.29628249163669,,430659600,92012000,121110768,,63760000,
2010-04-01,7.083847522735596,6.5904998779296875,14.13673210144043,,21.93520164489746,,7.166702545462233,6.825500011444092,14.252302347707182,,22.221052128368015,,6.987182928742675,6.559000015258789,14.055957951775447,,21.528994950987073,,7.127076683336795,6.789999961853027,14.200109149946359,,22.078126886632738,,603145200,175716000,84023892,,74768100,
2010-04-05,7.159499168395996,6.57450008392334,14.191659927368164,,22.01795196533203,,7.160099584606358,6.686999797821045,14.287842181903034,,22.13830963187405,,7.047824158140046,6.539000034332275,14.141702930662682,,21.837415465519005,,7.054128929160734,6.642499923706055,14.18892552885667,,21.912637931025344,,684507600,116330000,75983940,,34331200,
2010-04-06,7.191018581390381,6.7779998779296875,14.122316360473633,,22.055551528930664,,7.212032341176001,6.800000190734863,14.188675953017567,,22.251132992277313,,7.1147673475242055,6.559000015258789,14.05222881799531,,21.79979126415241,,7.150791508316376,6.561500072479248,14.153134458787928,,21.927671396541538,,447017200,159006000,82321596,,47366800,
2010-04-07,7.222841262817383,6.743500232696533,14.006002426147461,,22.078128814697266,,7.262467927712534,6.803999900817871,14.135489023422842,,22.23609769979762,,7.164601696981553,6.692999839782715,13.964248626916312,,21.92015849482048,,7.191319815261961,6.797999858856201,14.099452172112917,,21.935203560480446,,628502000,118908000,103136760,,58318800,
2010-04-08,7.203327655792236,7.047999858856201,14.104172706604004,,22.506906509399414,,7.251059534828856,7.0625,14.162828247281563,,22.552040278354482,,7.145989118849282,6.735499858856201,13.919262225141686,,22.04051944760821,,7.218037449899484,6.735499858856201,14.00053361623341,,22.055564515518782,,572989200,253782000,77822100,,63713800,
2010-04-09,7.258564472198486,7.002999782562256,14.072608947753906,,22.82284164428711,,7.2615673544744235,7.066500186920166,14.135985041679556,,22.875497937698015,,7.218638001958876,6.953499794006348,14.017433206841995,,22.491857383848924,,7.247757783474007,7.035999774932861,14.10417244558052,,22.529470046839847,,334182800,120222000,82181736,,54752500,
2010-04-12,7.273573875427246,7.059999942779541,14.234406471252441,,22.807804107666016,,7.296989299671886,7.145500183105469,14.265969022258533,,22.93568433449407,,7.259163890277582,6.984000205993652,14.072609090964427,,22.72505765654879,,7.270871602399903,7.0,14.100693737538448,,22.755147796873914,,333026400,108906000,94001904,,37068800,
2010-04-13,7.277775764465332,7.007999897003174,14.583352088928223,,22.90559196472168,,7.28888386182497,7.098999977111816,14.63579343782227,,22.943203199334526,,7.238149108134309,6.955999851226807,14.194642240095604,,22.664875184958916,,7.260665110056623,7.061500072479248,14.229436442396063,,22.679920252714705,,306210800,95710000,156335508,,41374600,
2010-04-14,7.3756422996521,7.214000225067139,14.638775825500488,,23.183921813964844,,7.379244795988823,7.224999904632568,14.721786176068951,,23.319324573309647,,7.327010202353472,6.960000038146973,14.51475612839079,,23.063564124497653,,7.363334171313412,7.017000198364258,14.665119628094091,,23.161355643925265,,404076400,158006000,135971892,,68941200,
2010-04-15,7.47260856628418,7.290999889373779,14.7953519821167,,23.221534729003906,,7.475910454257223,7.354499816894531,14.858480876200346,,23.281713574360356,,7.370239618011878,7.199999809265137,14.621129039802732,,23.10117560351415,,7.378344835126576,7.227499961853027,14.717560386098993,,23.18392205392059,,376784800,156592000,270201528,,52745400,
2010-04-16,7.426977157592773,7.108500003814697,13.673213005065918,,23.071083068847656,,7.539252562587447,7.358500003814697,14.136980048986798,,23.304275876551078,,7.341419868037714,7.072500228881836,13.660289254962679,,23.018426767247846,,7.46210029674629,7.24399995803833,13.992581648877646,,23.161352039287767,,750545600,167936000,488930580,,88703100,
2010-04-19,7.417073726654053,7.121500015258789,13.671969413757324,,23.349414825439453,,7.441689995016333,7.183499813079834,13.768650809129793,,23.507383755584094,,7.257966602751044,6.956500053405762,13.545217212800045,,23.138788150469757,,7.415872893971798,7.117499828338623,13.638416914848953,,23.146310685444764,,566924400,120440000,155604240,,64970300,
2010-04-20,7.342622756958008,7.210000038146973,13.794746398925781,,23.590124130249023,,7.482516539909193,7.23199987411499,13.909570295312575,,23.65030295977409,,7.293690033900663,7.105000019073486,13.695828802162188,,23.41710873993505,,7.461202163359085,7.191500186920166,13.773124098455492,,23.484810102497807,,738326400,86234000,118976904,,52199500,
2010-04-21,7.781815528869629,7.321499824523926,13.77635383605957,,23.56756019592285,,7.81273655886562,7.449999809265137,13.924232971414218,,23.695440407896218,,7.677044917861515,7.176000118255615,13.723167091216489,,23.492336288624987,,7.769206790093621,7.258500099182129,13.830036883178458,,23.56756019592285,,982391200,147488000,95564340,,55343100,
2010-04-22,7.999459743499756,7.504499912261963,13.596415519714355,,23.612688064575195,,8.007865567855418,7.554500102996826,13.731619072643324,,23.718002082380433,,7.691152928254568,7.294000148773193,13.504208418520694,,23.24409258919771,,7.752394561222295,7.350500106811523,13.71919257148095,,23.349406607002948,,793424800,303316000,131096772,,84847600,
2010-04-23,8.13034725189209,7.18149995803833,13.544967651367188,,23.289230346679688,,8.170874131278008,7.454500198364258,13.652584750017668,,23.755617387604477,,8.01537038840759,7.120999813079834,13.477366348822109,,23.056037543605584,,8.045089779307851,7.269000053405762,13.601137898900404,,23.409589449802684,,796955600,379504000,83492424,,126766600,
2010-04-26,8.09041976928711,7.355500221252441,13.213171005249023,,23.40206527709961,,8.17927892521506,7.386499881744385,13.544966124302247,,23.529945470107997,,8.051092925286087,7.144999980926514,13.152776511864758,,23.21400625413295,,8.161867664249646,7.159999847412109,13.544469822027748,,23.319318847865805,,479068800,186366000,174577248,,63649300,
2010-04-27,7.866472244262695,7.10099983215332,13.149051666259766,,23.206483840942383,,8.040588924343142,7.322000026702881,13.379443933582634,,23.507377992288376,,7.820842218878661,7.055500030517578,13.103568965050675,,23.131259944411763,,8.0234774644182,7.277500152587891,13.14631726759271,,23.281707737473003,,709343600,172780000,153634212,,68730900,
2010-04-28,7.8532609939575195,6.96750020980835,13.152281761169434,,23.251623153686523,,7.925308502459766,7.137499809265137,13.292455914573875,,23.3193245332426,,7.697456663594856,6.934500217437744,12.94947595818983,,23.03347537994337,,7.90279410696599,7.129499912261963,13.224605513366864,,23.259145688612403,,758402400,184706000,136107756,,64557900,
2010-04-29,8.064603805541992,7.08650016784668,13.222118377685547,,23.319318771362305,,8.105430492658892,7.122499942779541,13.333960669208812,,23.64278051936802,,7.865570298947044,6.989500045776367,13.089649232187197,,23.071080919251767,,7.895890106267337,7.004499912261963,13.256169072297457,,23.266662474668628,,558840800,126284000,122233644,,52665200,
2010-04-30,7.83795166015625,6.855000019073486,13.065540313720703,,22.97328758239746,,8.122541635027753,7.070000171661377,13.363285672110162,,23.37949426665436,,7.835250188915952,6.8454999923706055,13.059077965916925,,22.958242518408916,,8.084716227922497,7.070000171661377,13.20049569280863,,23.371971734660086,,542463600,122270000,97318584,,63214800,
2010-05-03,7.995858669281006,6.874499797821045,13.187324523925781,,23.214006423950195,,8.041790102580844,6.9720001220703125,13.244984623537881,,23.364452782558196,,7.891688474407178,6.805500030517578,13.050131978692479,,23.00337980016721,,7.920508448751758,6.860000133514404,13.085425324266343,,23.07108116371258,,454342000,113092000,74237688,,43989500,
